year,round,category_encoded,institute_type_encoded,actual_closing_rank,predicted_closing_rank,residual,abs_error,pct_error
2025,2,2,3,2515.0,1913,601.539698314599,601.539698314599,23.91807945584887
2025,3,2,3,2659.0,2146,513.2471328534389,513.2471328534389,19.302261483769794
2025,4,2,3,2659.0,2180,478.81422362724834,478.81422362724834,18.007304386131942
2025,5,2,3,2659.0,2168,490.52533473835956,490.52533473835956,18.447737297418563
2025,6,2,3,2659.0,2167,491.773668071693,491.773668071693,18.49468477140628
2025,1,2,3,535.0,736,-201.24492244873295,201.24492244873295,37.61587335490336
2025,2,2,3,562.0,628,-65.73404959672928,65.73404959672928,11.696450106179586
2025,3,2,3,562.0,631,-69.30418456363373,69.30418456363373,12.33170543836899
2025,4,2,3,562.0,630,-67.55012328044745,67.55012328044745,12.019594889759333
2025,5,2,3,562.0,630,-68.02258359790767,68.02258359790767,12.10366256190528
2025,6,2,3,562.0,630,-68.13888293527441,68.13888293527441,12.12435639417694
2025,1,2,3,342.0,602,-260.1872751765618,260.1872751765618,76.07815063642158
2025,2,2,3,546.0,672,-126.29135622087404,126.29135622087404,23.130285022138104
2025,3,2,3,566.0,712,-145.6444464209144,145.6444464209144,25.73223434998487
2025,4,2,3,572.0,719,-146.55774668546462,146.55774668546462,25.62198368627004
2025,5,2,3,574.0,719,-145.48617757170803,145.48617757170803,25.34602396719652
2025,6,2,3,581.0,722,-141.41672618281916,141.41672618281916,24.340228258660783
2025,1,3,3,198.0,360,-162.28216474873767,162.28216474873767,81.96068926703923
2025,2,3,3,198.0,328,-130.4713606155388,130.4713606155388,65.89462657350444
2025,3,3,3,198.0,328,-130.44650102811926,130.44650102811926,65.88207122632286
2025,4,3,3,198.0,328,-130.3766002344684,130.3766002344684,65.84676779518607
2025,5,3,3,198.0,328,-130.3766002344684,130.3766002344684,65.84676779518607
2025,6,3,3,198.0,328,-130.3766002344684,130.3766002344684,65.84676779518607
2025,1,3,3,135.0,335,-199.58182374431,199.58182374431,147.83838795874814
2025,2,3,3,273.0,485,-211.65946268158552,211.65946268158552,77.53093871120349
2025,3,3,3,273.0,404,-130.63660594087048,130.63660594087048,47.85223660837746
2025,4,3,3,273.0,407,-133.63004513585946,133.63004513585946,48.9487344819998
2025,5,3,3,273.0,407,-134.03908217289649,134.03908217289649,49.09856489849688
2025,6,3,3,273.0,409,-136.0980992669136,136.0980992669136,49.85278361425407
2025,1,3,3,82.0,109,-26.58239722617155,26.58239722617155,32.41755759289214
2025,2,3,3,82.0,103,-21.399548929026054,21.399548929026054,26.09701088905616
2025,3,3,3,82.0,103,-21.116990931468067,21.116990931468067,25.75242796520496
2025,4,3,3,82.0,103,-20.87894016518456,20.87894016518456,25.462122152664097
2025,5,3,3,82.0,103,-20.87894016518456,20.87894016518456,25.462122152664097
2025,6,3,3,82.0,104,-21.65894016518456,21.65894016518456,26.413341664859217
2025,1,3,3,50.0,125,-74.63235108211308,74.63235108211308,149.26470216422615
2025,2,3,3,121.0,115,6.156483696620825,6.156483696620825,5.0880030550585325
2025,3,3,3,121.0,144,-22.700860640837902,22.700860640837902,18.761041851932152
2025,4,3,3,121.0,143,-21.746723736076007,21.746723736076007,17.972498955434716
2025,5,3,3,121.0,143,-21.746723736076007,21.746723736076007,17.972498955434716
2025,6,3,3,121.0,143,-21.906723736076003,21.906723736076003,18.104730360393393
2025,1,4,3,425.0,510,-85.43046257645955,85.43046257645955,20.10128531210813
2025,2,4,3,425.0,476,-51.21735046202508,51.21735046202508,12.051141285182371
2025,3,4,3,425.0,474,-48.576564736827095,48.576564736827095,11.429779938076964
2025,4,4,3,425.0,473,-48.0529904668299,48.0529904668299,11.30658599219527
2025,5,4,3,425.0,471,-46.37382380016322,46.37382380016322,10.91148795297958
2025,6,4,3,425.0,472,-46.904762953602415,46.904762953602415,11.036414812612334
2025,1,4,3,41.0,61,-19.945853903157108,19.945853903157108,48.64842415404173
2025,2,4,3,55.0,65,-9.728367460256877,9.728367460256877,17.687940836830684
2025,3,4,3,55.0,66,-11.156823375342086,11.156823375342086,20.285133409712884
2025,4,4,3,55.0,66,-11.181624962643667,11.181624962643667,20.33022720480667
2025,5,4,3,55.0,66,-11.181624962643667,11.181624962643667,20.33022720480667
2025,6,4,3,55.0,66,-11.181624962643667,11.181624962643667,20.33022720480667
2025,1,0,0,321.0,420,-98.90269574083436,98.90269574083436,30.810808642004474
2025,2,0,0,377.0,447,-70.4370499810093,70.4370499810093,18.683567634219973
2025,3,0,0,406.0,470,-64.08235767969296,64.08235767969296,15.783831940811075
2025,4,0,0,430.0,494,-63.803217986856055,63.803217986856055,14.837957671361874
2025,5,0,0,478.0,527,-49.22482995588541,49.22482995588541,10.298081580729166
2025,6,0,0,522.0,572,-49.790154689286965,49.790154689286965,9.53834381020823
2025,1,2,0,962.0,1585,-622.7781803716543,622.7781803716543,64.73785658749006
2025,2,2,0,1119.0,1366,-247.22625255430626,247.22625255430626,22.093498887784293
2025,3,2,0,1135.0,1383,-248.49423254967996,248.49423254967996,21.893764982350657
2025,4,2,0,1203.0,1402,-199.4575454769365,199.4575454769365,16.580012092845926
2025,5,2,0,1251.0,1523,-272.4658524269055,272.4658524269055,21.77984431869748
2025,6,2,0,1258.0,1535,-277.4776177136125,277.4776177136125,22.057044333355527
2025,1,3,0,241.0,344,-103.41437073802376,103.41437073802376,42.91052727718828
2025,2,3,0,322.0,378,-56.041162073206806,56.041162073206806,17.404087600374783
2025,3,3,0,344.0,391,-47.499223539681225,47.499223539681225,13.807913819674775
2025,4,3,0,355.0,408,-53.35022133473916,53.35022133473916,15.028231361898357
2025,5,3,0,355.0,411,-56.040486129246744,56.040486129246744,15.786052430773731
2025,6,3,0,355.0,411,-56.33199406575477,56.33199406575477,15.868167342466133
2025,1,4,0,53.0,162,-109.1408929010282,109.1408929010282,205.92621302080795
2025,2,4,0,131.0,239,-108.4734480576115,108.4734480576115,82.80415882260421
2025,3,4,0,174.0,228,-53.52936603829437,53.52936603829437,30.764003470284116
2025,4,4,0,177.0,226,-49.020018623920805,49.020018623920805,27.69492577622644
2025,5,4,0,184.0,226,-42.38466684842473,42.38466684842473,23.03514502631779
2025,6,4,0,205.0,236,-31.436439994458993,31.436439994458993,15.334848777784874
2025,1,0,0,12433.0,13365,-931.9015513029426,931.9015513029426,7.495387688433544
2025,2,0,0,13155.0,13644,-489.0543309059667,489.0543309059667,3.7176307936599517
2025,3,0,0,13776.0,14069,-292.6095385737299,292.6095385737299,2.124052980355182
2025,4,0,0,15318.0,15735,-417.38761062094454,417.38761062094454,2.7248179306759663
2025,5,0,0,15788.0,16167,-378.5453987498713,378.5453987498713,2.397677975360218
2025,6,0,0,16473.0,17075,-601.789513767264,601.789513767264,3.653187116901985
2025,1,2,0,76781.0,74840,1941.2922561065789,1941.2922561065789,2.528349795009936
2025,1,2,0,3550.0,3553,-2.59976521164117,2.59976521164117,0.07323282286313154
2025,2,2,0,88182.0,78682,9500.371328032037,9500.371328032037,10.773594756335802
2025,3,2,0,94196.0,92184,2011.728632312428,2011.728632312428,2.1356837151391015
2025,4,2,0,97098.0,98583,-1484.7004650673043,1484.7004650673043,1.5290741983020293
2025,5,2,0,101166.0,101357,-191.1069907407218,191.1069907407218,0.18890436583508474
2025,6,2,0,109020.0,105535,3485.2273163179343,3485.2273163179343,3.1968696719115153
2025,1,3,0,12707.0,12835,-127.94595135491,127.94595135491,1.006893455220823
2025,2,3,0,14353.0,14191,161.67767571107288,161.67767571107288,1.1264382060271223
2025,3,3,0,15154.0,15245,-91.424953876156,91.424953876156,0.6033057534390656
2025,4,3,0,15426.0,15753,-326.68559842178183,326.68559842178183,2.117759616373537
2025,5,3,0,15507.0,15869,-361.92507156283136,361.92507156283136,2.3339464213763548
2025,6,3,0,16109.0,16011,97.76643898080329,97.76643898080329,0.6069056985585902
2025,1,4,0,5724.0,5527,197.18548051988273,197.18548051988273,3.444889596783416
2025,2,4,0,6269.0,5885,384.1237473644587,384.1237473644587,6.127352805303218
2025,3,4,0,6468.0,6278,190.1516874931749,190.1516874931749,2.939883851162259
2025,4,4,0,6669.0,6436,233.40023191978162,233.40023191978162,3.4997785563020183
2025,5,4,0,6669.0,6692,-23.125048915845582,23.125048915845582,0.3467543697082858
2025,6,4,0,6669.0,6763,-93.64882373667024,93.64882373667024,1.4042408717449428
2025,1,0,0,9687.0,9979,-292.1093818098652,292.1093818098652,3.0154782885296294
2025,2,0,0,11098.0,11317,-219.29809816946545,219.29809816946545,1.9760145807304512
2025,3,0,0,11163.0,11487,-323.83718087443594,323.83718087443594,2.9009870184935584
2025,4,0,0,11313.0,11477,-164.0133530071871,164.0133530071871,1.4497777159655894
2025,5,0,0,11313.0,11561,-248.1166752163772,248.1166752163772,2.193199639497721
2025,6,0,0,11313.0,11627,-314.03659031702773,314.03659031702773,2.7758913667199483
2025,1,2,0,60031.0,52130,7900.649554562522,7900.649554562522,13.16094943373011
2025,1,2,0,4239.0,4242,-2.928385040883768,2.928385040883768,0.06908197784580722
2025,2,2,0,65396.0,67200,-1804.3795028205204,1804.3795028205204,2.7591588213660168
2025,3,2,0,69519.0,68330,1189.4862297523796,1189.4862297523796,1.7110232163183872
2025,4,2,0,70898.0,72603,-1705.4208136881207,1705.4208136881207,2.405456872814636
2025,5,2,0,71766.0,73166,-1400.450983234201,1400.450983234201,1.9514129019789328
2025,6,2,0,75540.0,75180,359.84088357035944,359.84088357035944,0.4763580666803805
2025,1,3,0,11012.0,11732,-720.163497400501,720.163497400501,6.539806551039784
2025,2,3,0,12569.0,12226,342.59097935676255,342.59097935676255,2.725682069828646
2025,3,3,0,12721.0,12849,-128.38781800403922,128.38781800403922,1.0092588476066284
2025,4,3,0,12721.0,12919,-197.77516040209775,197.77516040209775,1.5547139407444206
2025,5,3,0,12775.0,13224,-448.5136476027619,448.5136476027619,3.5108700399433417
2025,6,3,0,13072.0,13350,-277.5200495250483,277.5200495250483,2.123011394775461
2025,1,4,0,5666.0,5522,144.15505331314944,144.15505331314944,2.5442120245878828
2025,2,4,0,6568.0,5909,659.2068077340064,659.2068077340064,10.036644453928233
2025,3,4,0,6623.0,6577,45.894394932870455,45.894394932870455,0.6929547777875654
2025,4,4,0,6623.0,6644,-20.68077817640915,20.68077817640915,0.3122569557060116
2025,5,4,0,6624.0,6649,-24.879402274533277,24.879402274533277,0.37559484110104585
2025,6,4,0,7196.0,6692,503.7882868977349,503.7882868977349,7.000948956333169
2025,1,0,0,10509.0,11314,-804.8883904547802,804.8883904547802,7.65903882819279
2025,2,0,0,11983.0,11683,299.5152494312151,299.5152494312151,2.4995013722040818
2025,3,0,0,12647.0,12675,-28.22299025627035,28.22299025627035,0.22315956555918676
2025,4,0,0,13315.0,13368,-52.743259034788935,52.743259034788935,0.396119106532399
2025,5,0,0,13693.0,13706,-13.092663276886015,13.092663276886015,0.09561573999040396
2025,6,0,0,13693.0,14091,-397.9313872130606,397.9313872130606,2.906093531096623
2025,1,2,0,67224.0,62748,4476.4678472664455,4476.4678472664455,6.659032261196068
2025,1,2,0,3966.0,3939,26.95634071946688,26.95634071946688,0.6796858476920545
2025,2,2,0,78281.0,83494,-5213.171855158769,5213.171855158769,6.6595621608803794
2025,3,2,0,82336.0,83402,-1065.7350668851723,1065.7350668851723,1.2943731379775216
2025,4,2,0,86406.0,87119,-712.5468773998728,712.5468773998728,0.824649766682722
2025,5,2,0,87655.0,90277,-2621.9327746096533,2621.9327746096533,2.991195909656783
2025,6,2,0,89909.0,91595,-1686.2568477818422,1686.2568477818422,1.8755150738878668
2025,1,3,0,11848.0,11216,632.363855486592,632.363855486592,5.337304654680891
2025,2,3,0,12570.0,12536,34.11346227198919,34.11346227198919,0.27138792579148124
2025,3,3,0,13072.0,12848,224.2633244144199,224.2633244144199,1.7156007069646568
2025,4,3,0,13072.0,13328,-256.0328149725283,256.0328149725283,1.9586353654569177
2025,5,3,0,13103.0,13501,-397.53032129332496,397.53032129332496,3.0338878218219105
2025,6,3,0,13448.0,13606,-158.07391903439202,158.07391903439202,1.1754455609339085
2025,1,4,0,5488.0,4985,502.92116403351156,502.92116403351156,9.164015379619379
2025,2,4,0,6058.0,5753,305.26855343007355,305.26855343007355,5.03909794371201
2025,3,4,0,6536.0,6475,61.2231521179674,61.2231521179674,0.9367067337510313
2025,4,4,0,6841.0,6641,199.93551812220176,199.93551812220176,2.922606609007481
2025,5,4,0,6950.0,6879,70.64359271733156,70.64359271733156,1.0164545714723965
2025,6,4,0,7016.0,6996,19.632677296383918,19.632677296383918,0.2798272134604321
2025,1,0,0,9970.0,10767,-796.7614364401215,796.7614364401215,7.991589131796606
2025,2,0,0,11687.0,11592,94.86764117705025,94.86764117705025,0.8117364693852165
2025,3,0,0,11994.0,12534,-539.9045755225288,539.9045755225288,4.5014555237829645
2025,4,0,0,12447.0,12701,-253.69392097089803,253.69392097089803,2.03819330739052
2025,5,0,0,12447.0,12882,-435.0412144422553,435.0412144422553,3.495149147925245
2025,6,0,0,12784.0,13043,-259.05755907178536,259.05755907178536,2.0264202055052047
2025,1,2,0,67177.0,65304,1873.0709840595082,1873.0709840595082,2.7882623279686625
2025,2,2,0,73543.0,72297,1245.5439832568518,1245.5439832568518,1.6936268349902122
2025,3,2,0,80160.0,76376,3784.4073009995627,3784.4073009995627,4.721066992264924
2025,4,2,0,80792.0,83568,-2775.5821101609763,2775.5821101609763,3.4354665191615217
2025,5,2,0,81072.0,83727,-2654.802668121556,2654.802668121556,3.274623381835352
2025,6,2,0,86262.0,85891,370.8380249553884,370.8380249553884,0.4298973185822128
2025,1,3,0,12556.0,13022,-465.53090602266275,465.53090602266275,3.707637034267782
2025,2,3,0,13094.0,13748,-654.4906411261563,654.4906411261563,4.998401108340891
2025,3,3,0,13245.0,13731,-486.096684244525,486.096684244525,3.6700391411440165
2025,4,3,0,13245.0,13791,-545.6527498046325,545.6527498046325,4.119688560246376
2025,5,3,0,13245.0,13782,-537.007406398041,537.007406398041,4.054416054345345
2025,6,3,0,13258.0,13922,-663.5393542298389,663.5393542298389,5.00482240330245
2025,1,4,0,6075.0,5655,419.6601144814831,419.6601144814831,6.907985423563508
2025,2,4,0,6609.0,6826,-217.37472120071016,217.37472120071016,3.289071284622638
2025,3,4,0,6838.0,6886,-48.01079900896002,48.01079900896002,0.7021175637461249
2025,4,4,0,6876.0,7022,-146.0385869834554,146.0385869834554,2.123888699584866
2025,5,4,0,6876.0,7042,-166.45519610702468,166.45519610702468,2.420814370375577
2025,6,4,0,7128.0,7139,-11.315087511086858,11.315087511086858,0.15874140728236333
2025,1,0,0,9423.0,9943,-520.3647309441367,520.3647309441367,5.522283040901376
2025,2,0,0,10741.0,10920,-178.9112748349762,178.9112748349762,1.6656854560560117
2025,3,0,0,11830.0,11194,636.2525393969154,636.2525393969154,5.378297036322192
2025,4,0,0,12374.0,11913,460.7841624522025,460.7841624522025,3.7238092973347543
2025,5,0,0,12374.0,12446,-72.14176581753782,72.14176581753782,0.5830108761721174
2025,6,0,0,12654.0,12979,-325.1685038755477,325.1685038755477,2.56968945689543
2025,1,2,0,64832.0,66002,-1170.2299493932223,1170.2299493932223,1.8050190482990225
2025,1,2,0,2645.0,2696,-50.902089947089735,50.902089947089735,1.9244646482831658
2025,2,2,0,69519.0,68017,1502.1006953445903,1502.1006953445903,2.1607052681203562
2025,2,2,0,3505.0,3483,21.98946097883436,21.98946097883436,0.6273740650166721
2025,3,2,0,73665.0,69476,4189.320836733401,4189.320836733401,5.6869895292654595
2025,4,2,0,73686.0,75492,-1806.4461462840118,1806.4461462840118,2.4515459466981677
2025,5,2,0,75533.0,75286,246.94272607046878,246.94272607046878,0.32693356025905074
2025,6,2,0,81999.0,78769,3229.8360621524043,3229.8360621524043,3.9388725010700183
2025,1,3,0,11720.0,12631,-911.4576343763019,911.4576343763019,7.776942272835341
2025,2,3,0,12631.0,12653,-21.640488810286115,21.640488810286115,0.17132838896592603
2025,3,3,0,12631.0,12977,-346.34978851471897,346.34978851471897,2.7420615035604383
2025,4,3,0,12631.0,12924,-293.2076493861314,293.2076493861314,2.3213336187644003
2025,5,3,0,12631.0,12916,-285.1070580770229,285.1070580770229,2.2572009981555134
2025,6,3,0,13968.0,13175,792.8781390598415,792.8781390598415,5.676389884449037
2025,1,4,0,5929.0,5854,75.4826364050432,75.4826364050432,1.2731090640081497
2025,2,4,0,6497.0,6321,176.18143755639812,176.18143755639812,2.7117352248175792
2025,3,4,0,6777.0,6593,184.3125371863216,184.3125371863216,2.7196773968765178
2025,4,4,0,6901.0,6847,54.01567634445291,54.01567634445291,0.7827224510136634
2025,5,4,0,6901.0,6920,-18.529348001387007,18.529348001387007,0.26850236199662375
2025,6,4,0,7187.0,6966,221.38763207624106,221.38763207624106,3.08039003862865
2025,1,0,3,6098.0,6319,-220.85925168634094,220.85925168634094,3.6218309558271717
2025,2,0,3,7018.0,7087,-68.53613222719196,68.53613222719196,0.9765764067710453
2025,3,0,3,7018.0,7095,-76.85192572476626,76.85192572476626,1.095068762108382
2025,4,0,3,7018.0,7090,-72.30393516970162,72.30393516970162,1.030264109001163
2025,5,0,3,7018.0,7090,-72.30393516970162,72.30393516970162,1.030264109001163
2025,6,0,3,8989.0,8999,-9.531415724330145,9.531415724330145,0.10603421653498882
2025,1,0,3,5152.0,5381,-228.992075007307,228.992075007307,4.44472195278158
2025,2,0,3,5240.0,5420,-180.43763925439816,180.43763925439816,3.443466397984698
2025,3,0,3,5240.0,5362,-122.46447928235102,122.46447928235102,2.3371083832509734
2025,4,0,3,5240.0,5364,-124.49031946430205,124.49031946430205,2.3757694554256115
2025,5,0,3,5240.0,5369,-128.8861232510135,128.8861232510135,2.459658840668196
2025,6,0,3,5542.0,5738,-195.8268430576427,195.8268430576427,3.533504927059594
2025,1,0,3,7280.0,7371,-91.04708612037848,91.04708612037848,1.2506467873678362
2025,2,0,3,8078.0,8152,-74.43343012340483,74.43343012340483,0.9214338960560142
2025,3,0,3,8078.0,8138,-59.95276716695298,59.95276716695298,0.7421733989471773
2025,4,0,3,8078.0,8137,-59.21207126507488,59.21207126507488,0.7330041008303402
2025,5,0,3,8078.0,8137,-58.89004745555121,58.89004745555121,0.729017670903085
2025,6,0,3,8078.0,8142,-63.552148697893244,63.552148697893244,0.7867312292385893
2025,1,0,3,5473.0,5234,238.81037959442347,238.81037959442347,4.363427363318536
2025,2,0,3,5518.0,5738,-219.8074083315596,219.8074083315596,3.9834615500463864
2025,3,0,3,5518.0,5684,-166.462754398809,166.462754398809,3.016722624117597
2025,4,0,3,5518.0,5675,-156.75500516515422,156.75500516515422,2.840793859462744
2025,5,0,3,5518.0,5676,-157.91439669954616,157.91439669954616,2.861804941999749
2025,6,0,3,5518.0,5750,-231.67027204523583,231.67027204523583,4.198446394440664
2025,1,1,3,1231.0,1271,-40.437481426655495,40.437481426655495,3.2849294416454504
2025,1,1,3,12894.0,11788,1105.7906020296487,1105.7906020296487,8.57600901217348
2025,2,1,3,13765.0,13689,75.74141638160836,75.74141638160836,0.5502463957980992
2025,3,1,3,13765.0,13855,-90.47095427840031,90.47095427840031,0.657253572672723
2025,4,1,3,13765.0,13845,-80.43671522189288,80.43671522189288,0.5843568123639149
2025,5,1,3,13765.0,13847,-82.05824299966844,82.05824299966844,0.5961368906623206
2025,6,1,3,14119.0,14001,118.07082220964548,118.07082220964548,0.8362548495619059
2025,1,1,3,16524.0,17032,-508.49351206715073,508.49351206715073,3.077302784235964
2025,2,1,3,18439.0,18684,-244.9759260337305,244.9759260337305,1.3285749012079315
2025,3,1,3,18439.0,18685,-246.0733333585522,246.0733333585522,1.3345264567414294
2025,4,1,3,18439.0,18668,-229.01454474373168,229.01454474373168,1.2420117400278305
2025,5,1,3,18439.0,18665,-225.6655179580157,225.6655179580157,1.2238490045990331
2025,6,1,3,18439.0,18733,-294.4674885567729,294.4674885567729,1.5969818783923906
2025,1,1,3,11102.0,10826,276.26201226079866,276.26201226079866,2.4883985971968894
2025,1,1,3,731.0,728,2.914026066080055,2.914026066080055,0.39863557675513744
2025,2,1,3,13300.0,12604,696.4516051838509,696.4516051838509,5.236478234465045
2025,2,1,3,731.0,728,2.924026066080046,2.924026066080046,0.4000035658112238
2025,3,1,3,13300.0,12593,706.5600662446577,706.5600662446577,5.312481701087652
2025,3,1,3,731.0,728,2.924026066080046,2.924026066080046,0.4000035658112238
2025,4,1,3,13300.0,12595,704.8219267958957,704.8219267958957,5.299412983427787
2025,4,1,3,731.0,728,2.924026066080046,2.924026066080046,0.4000035658112238
2025,5,1,3,13300.0,12614,686.4792366057027,686.4792366057027,5.1614980195917495
2025,5,1,3,731.0,728,2.924026066080046,2.924026066080046,0.4000035658112238
2025,6,1,3,13898.0,12689,1208.5016197866753,1208.5016197866753,8.695507409603362
2025,6,1,3,731.0,728,2.614942371996335,2.614942371996335,0.3577212547190609
2025,1,2,3,42973.0,34665,8308.077642128199,8308.077642128199,19.33325027837991
2025,2,2,3,44457.0,44308,148.64477844197245,148.64477844197245,0.33435629584086296
2025,3,2,3,44457.0,44833,-376.30814276346064,376.30814276346064,0.8464541979068778
2025,4,2,3,44457.0,44531,-74.21541928018996,74.21541928018996,0.16693753352720597
2025,5,2,3,44457.0,44527,-69.9721785394504,69.9721785394504,0.15739293820871944
2025,6,2,3,44457.0,45413,-956.2450172647514,956.2450172647514,2.150943647265338
2025,1,2,3,35329.0,34200,1128.8444565386817,1128.8444565386817,3.1952346699274865
2025,2,2,3,35701.0,36668,-966.6105040015827,966.6105040015827,2.7075166073823778
2025,3,2,3,35701.0,35992,-291.3387242619938,291.3387242619938,0.8160519992773138
2025,4,2,3,35701.0,35769,-68.23272978181194,68.23272978181194,0.19112274104874358
2025,5,2,3,35701.0,35784,-83.19697581356013,83.19697581356013,0.23303822249673714
2025,6,2,3,39400.0,37882,1517.5595832447798,1517.5595832447798,3.8516740691491873
2025,1,2,3,33107.0,34501,-1394.0288327263042,1394.0288327263042,4.210676994974792
2025,2,2,3,41061.0,35281,5780.43076231036,5780.43076231036,14.077666794063367
2025,3,2,3,41691.0,41006,685.181688386634,685.181688386634,1.643476261990919
2025,4,2,3,41691.0,41777,-86.33418981721479,86.33418981721479,0.2070811201871262
2025,5,2,3,41691.0,41784,-92.96542287580814,92.96542287580814,0.22298679061621968
2025,6,2,3,48449.0,42289,6160.321698424108,6160.321698424108,12.715064703965218
2025,1,2,3,32380.0,32287,92.70543930747954,92.70543930747954,0.28630463035046183
2025,2,2,3,34834.0,35246,-412.43059910325974,412.43059910325974,1.183988629222196
2025,3,2,3,34956.0,35761,-805.3280700733085,805.3280700733085,2.303833591009579
2025,4,2,3,34956.0,35637,-681.0129919859319,681.0129919859319,1.9482005721075977
2025,5,2,3,35668.0,35668,-0.0340726770227775,0.0340726770227775,9.552729904333715e-05
2025,6,2,3,37193.0,37322,-129.03380537201156,129.03380537201156,0.3469303507972241
2025,1,3,3,7766.0,7897,-131.0813610624482,131.0813610624482,1.6878877293645143
2025,2,3,3,7766.0,7896,-129.50620284247907,129.50620284247907,1.667604981232025
2025,3,3,3,7766.0,7843,-76.97165166420473,76.97165166420473,0.9911363850657319
2025,4,3,3,7766.0,7840,-74.09397614864884,74.09397614864884,0.954081588316364
2025,5,3,3,7766.0,7841,-75.28966414960269,75.28966414960269,0.9694780343755175
2025,6,3,3,7766.0,7843,-77.29850330768568,77.29850330768568,0.9953451365913685
2025,1,3,3,5792.0,6008,-216.29774757743598,216.29774757743598,3.734422437455732
2025,1,3,3,178.0,182,-4.245752855723225,4.245752855723225,2.3852544133276545
2025,2,3,3,6524.0,6870,-345.6620793751081,345.6620793751081,5.298315134505029
2025,3,3,3,6524.0,6690,-166.07014339748184,166.07014339748184,2.5455264162704143
2025,4,3,3,6524.0,6679,-154.64294586343385,154.64294586343385,2.3703701082684527
2025,5,3,3,6524.0,6680,-156.40553229320813,156.40553229320813,2.3973870676457407
2025,6,3,3,6524.0,6721,-196.74901602046157,196.74901602046157,3.0157727777507906
2025,1,3,3,6402.0,6787,-385.4125834031702,385.4125834031702,6.020190306203845
2025,2,3,3,9619.0,9714,-94.62491843903626,94.62491843903626,0.9837292695606223
2025,3,3,3,9619.0,9692,-72.72423330785205,72.72423330785205,0.7560477524467414
2025,4,3,3,9619.0,9685,-66.11029581699404,66.11029581699404,0.6872886559620962
2025,5,3,3,9619.0,9667,-47.95612915032689,47.95612915032689,0.49855628599986374
2025,6,3,3,9789.0,9820,-31.043241657580438,31.043241657580438,0.31712372722014953
2025,1,3,3,6057.0,5922,135.09801501387938,135.09801501387938,2.230444362124474
2025,2,3,3,6057.0,6287,-229.67042123182546,229.67042123182546,3.79181808208396
2025,3,3,3,6057.0,6158,-100.69209484876865,100.69209484876865,1.6624086981800998
2025,4,3,3,6057.0,6148,-91.48777858035646,91.48777858035646,1.5104470625781157
2025,5,3,3,6057.0,6148,-91.48777858035646,91.48777858035646,1.5104470625781157
2025,6,3,3,6057.0,6188,-131.28009368575295,131.28009368575295,2.167411155452418
2025,1,4,3,4265.0,4068,197.02087855639547,197.02087855639547,4.61948132605851
2025,2,4,3,4758.0,4574,184.3821721078948,184.3821721078948,3.875203280956175
2025,3,4,3,4758.0,4825,-67.4921169039535,67.4921169039535,1.4184976230339112
2025,4,4,3,5024.0,4923,100.51883787817042,100.51883787817042,2.000773046938105
2025,5,4,3,5103.0,5052,50.70311897818283,50.70311897818283,0.9935943362371709
2025,6,4,3,5137.0,5331,-194.38521498113096,194.38521498113096,3.7840220942404317
2025,1,4,3,2056.0,2219,-162.8670097091158,162.8670097091158,7.921547164840262
2025,2,4,3,4080.0,4130,-49.668579379279436,49.668579379279436,1.2173671416490057
2025,3,4,3,4080.0,4135,-54.66496789645316,54.66496789645316,1.3398276445209107
2025,4,4,3,4080.0,4133,-53.324830587871475,53.324830587871475,1.3069811418595951
2025,5,4,3,4080.0,4133,-53.324830587871475,53.324830587871475,1.3069811418595951
2025,6,4,3,4080.0,4134,-53.505410936172666,53.505410936172666,1.3114071307885458
2025,1,4,3,2294.0,2313,-19.060652559920072,19.060652559920072,0.8308915675640833
2025,2,4,3,2523.0,2374,148.71754039936968,148.71754039936968,5.894472469257617
2025,3,4,3,2523.0,2521,1.7568701105551554,1.7568701105551554,0.0696341700576756
2025,4,4,3,2523.0,2516,6.6525031010387465,6.6525031010387465,0.26367432029483734
2025,5,4,3,2523.0,2516,6.543600182095361,6.543600182095361,0.2593579144706841
2025,6,4,3,2523.0,2530,-7.463198300690237,7.463198300690237,0.295806512116141
2025,1,0,3,5511.0,5617,-106.37290072400901,106.37290072400901,1.9301923557250775
2025,2,0,3,5511.0,5599,-87.96977205484836,87.96977205484836,1.5962578852267892
2025,3,0,3,5511.0,5590,-79.46049137852697,79.46049137852697,1.4418525018785515
2025,4,0,3,5511.0,5590,-79.11040114388288,79.11040114388288,1.4354999300287223
2025,5,0,3,5511.0,5590,-78.71542195090387,78.71542195090387,1.4283328243676987
2025,6,0,3,5511.0,5596,-84.66347750645855,84.66347750645855,1.5362634278072682
2025,1,0,3,2884.0,3210,-325.5916846266532,325.5916846266532,11.289586845584369
2025,2,0,3,2963.0,3202,-239.25789432754254,239.25789432754254,8.074852997892087
2025,3,0,3,2963.0,3184,-220.74274510526038,220.74274510526038,7.449974522621005
2025,4,0,3,2963.0,3178,-214.67445814379835,214.67445814379835,7.245172397698223
2025,5,0,3,2963.0,3182,-218.5601231269634,218.5601231269634,7.3763119516356195
2025,6,0,3,3176.0,3271,-94.70929035297695,94.70929035297695,2.982030552675597
2025,1,0,3,5251.0,5344,-92.91727586281831,92.91727586281831,1.76951582294455
2025,2,0,3,5251.0,5342,-91.37148713618535,91.37148713618535,1.7400778353872663
2025,3,0,3,5251.0,5314,-62.77750928568457,62.77750928568457,1.1955343608014584
